name,region,date,value
Средний чек в формате Фастфуд,Хабаровский край,2015-03-15,438
Средний чек в формате Фастфуд,Хабаровский край,2015-04-15,419
Средний чек в формате Фастфуд,Хабаровский край,2015-05-15,460
Средний чек в формате Фастфуд,Хабаровский край,2015-06-15,426
Средний чек в формате Фастфуд,Хабаровский край,2015-07-15,433
Средний чек в формате Фастфуд,Хабаровский край,2015-08-15,450
Средний чек в формате Фастфуд,Хабаровский край,2015-09-15,389
Средний чек в формате Фастфуд,Хабаровский край,2015-10-15,389
Средний чек в формате Фастфуд,Хабаровский край,2015-11-15,406
Средний чек в формате Фастфуд,Хабаровский край,2015-12-15,402
Средний чек в формате Фастфуд,Хабаровский край,2016-01-15,446
Средний чек в формате Фастфуд,Хабаровский край,2016-02-15,411
Средний чек в формате Фастфуд,Хабаровский край,2016-03-15,400
Средний чек в формате Фастфуд,Хабаровский край,2016-04-15,408
Средний чек в формате Фастфуд,Хабаровский край,2016-05-15,411
Средний чек в формате Фастфуд,Хабаровский край,2016-06-15,429
Средний чек в формате Фастфуд,Хабаровский край,2016-07-15,451
Средний чек в формате Фастфуд,Хабаровский край,2016-08-15,456
Средний чек в формате Фастфуд,Хабаровский край,2016-09-15,409
Средний чек в формате Фастфуд,Хабаровский край,2016-10-15,401
Средний чек в формате Фастфуд,Хабаровский край,2016-11-15,398
Средний чек в формате Фастфуд,Хабаровский край,2016-12-15,413
Средний чек в формате Фастфуд,Хабаровский край,2017-01-15,430
Средний чек в формате Фастфуд,Хабаровский край,2017-02-15,412
Средний чек в формате Фастфуд,Хабаровский край,2017-03-15,391
Средний чек в формате Фастфуд,Хабаровский край,2017-04-15,390
Средний чек в формате Фастфуд,Хабаровский край,2017-05-15,388
Средний чек в формате Фастфуд,Хабаровский край,2017-06-15,415
Средний чек в формате Фастфуд,Хабаровский край,2017-07-15,438
Средний чек в формате Фастфуд,Хабаровский край,2017-08-15,435
Средний чек в формате Фастфуд,Хабаровский край,2017-09-15,375
Средний чек в формате Фастфуд,Хабаровский край,2017-10-15,348
Средний чек в формате Фастфуд,Хабаровский край,2017-11-15,344
Средний чек в формате Фастфуд,Хабаровский край,2017-12-15,345
Средний чек в формате Фастфуд,Хабаровский край,2018-01-15,365
Средний чек в формате Фастфуд,Хабаровский край,2018-02-15,350
Средний чек в формате Фастфуд,Хабаровский край,2018-03-15,348
Средний чек в формате Фастфуд,Хабаровский край,2018-04-15,339
Средний чек в формате Фастфуд,Хабаровский край,2018-05-15,345
Средний чек в формате Фастфуд,Хабаровский край,2018-06-15,360
Средний чек в формате Фастфуд,Хабаровский край,2018-07-15,359
Средний чек в формате Фастфуд,Хабаровский край,2018-08-15,369
Средний чек в формате Фастфуд,Хабаровский край,2018-09-15,351
Средний чек в формате Фастфуд,Хабаровский край,2018-10-15,329
Средний чек в формате Фастфуд,Хабаровский край,2018-11-15,341
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-01-15,459
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-02-15,433
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-03-15,421
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-04-15,404
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-05-15,422
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-06-15,422
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-07-15,435
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-08-15,449
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-09-15,403
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-10-15,409
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-11-15,414
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2015-12-15,418
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-01-15,457
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-02-15,412
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-03-15,405
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-04-15,391
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-05-15,395
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-06-15,396
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-07-15,413
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-08-15,416
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-09-15,387
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-10-15,388
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-11-15,392
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2016-12-15,406
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-01-15,426
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-02-15,406
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-03-15,385
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-04-15,385
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-05-15,390
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-06-15,391
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-07-15,408
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-08-15,407
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-09-15,381
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-10-15,376
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-11-15,377
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2017-12-15,391
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-01-15,415
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-02-15,387
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-03-15,385
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-04-15,366
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-05-15,370
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-06-15,376
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-07-15,379
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-08-15,389
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-09-15,359
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-10-15,350
Средний чек в формате Фастфуд,Ханты-Мансийский автономный округ — Югра,2018-11-15,361
Средний чек в формате Фастфуд,Челябинская область,2015-01-15,346
Средний чек в формате Фастфуд,Челябинская область,2015-02-15,328
Средний чек в формате Фастфуд,Челябинская область,2015-03-15,324
Средний чек в формате Фастфуд,Челябинская область,2015-04-15,313
Средний чек в формате Фастфуд,Челябинская область,2015-05-15,320
Средний чек в формате Фастфуд,Челябинская область,2015-06-15,320
Средний чек в формате Фастфуд,Челябинская область,2015-07-15,329
Средний чек в формате Фастфуд,Челябинская область,2015-08-15,337
Средний чек в формате Фастфуд,Челябинская область,2015-09-15,311
Средний чек в формате Фастфуд,Челябинская область,2015-10-15,311
Средний чек в формате Фастфуд,Челябинская область,2015-11-15,313
Средний чек в формате Фастфуд,Челябинская область,2015-12-15,316
Средний чек в формате Фастфуд,Челябинская область,2016-01-15,333
Средний чек в формате Фастфуд,Челябинская область,2016-02-15,310
Средний чек в формате Фастфуд,Челябинская область,2016-03-15,305
Средний чек в формате Фастфуд,Челябинская область,2016-04-15,299
Средний чек в формате Фастфуд,Челябинская область,2016-05-15,307
Средний чек в формате Фастфуд,Челябинская область,2016-06-15,310
Средний чек в формате Фастфуд,Челябинская область,2016-07-15,316
Средний чек в формате Фастфуд,Челябинская область,2016-08-15,312
Средний чек в формате Фастфуд,Челябинская область,2016-09-15,304
Средний чек в формате Фастфуд,Челябинская область,2016-10-15,302
Средний чек в формате Фастфуд,Челябинская область,2016-11-15,298
Средний чек в формате Фастфуд,Челябинская область,2016-12-15,307
Средний чек в формате Фастфуд,Челябинская область,2017-01-15,317
Средний чек в формате Фастфуд,Челябинская область,2017-02-15,306
Средний чек в формате Фастфуд,Челябинская область,2017-03-15,294
Средний чек в формате Фастфуд,Челябинская область,2017-04-15,302
Средний чек в формате Фастфуд,Челябинская область,2017-05-15,307
Средний чек в формате Фастфуд,Челябинская область,2017-06-15,313
Средний чек в формате Фастфуд,Челябинская область,2017-07-15,327
Средний чек в формате Фастфуд,Челябинская область,2017-08-15,320
Средний чек в формате Фастфуд,Челябинская область,2017-09-15,303
Средний чек в формате Фастфуд,Челябинская область,2017-10-15,293
Средний чек в формате Фастфуд,Челябинская область,2017-11-15,300
Средний чек в формате Фастфуд,Челябинская область,2017-12-15,309
Средний чек в формате Фастфуд,Челябинская область,2018-01-15,319
Средний чек в формате Фастфуд,Челябинская область,2018-02-15,304
Средний чек в формате Фастфуд,Челябинская область,2018-03-15,306
Средний чек в формате Фастфуд,Челябинская область,2018-04-15,286
Средний чек в формате Фастфуд,Челябинская область,2018-05-15,286
Средний чек в формате Фастфуд,Челябинская область,2018-06-15,306
Средний чек в формате Фастфуд,Челябинская область,2018-07-15,303
Средний чек в формате Фастфуд,Челябинская область,2018-08-15,304
Средний чек в формате Фастфуд,Челябинская область,2018-09-15,281
Средний чек в формате Фастфуд,Челябинская область,2018-10-15,266
Средний чек в формате Фастфуд,Челябинская область,2018-11-15,266
Средний чек в формате Фастфуд,Чеченская Республика,2015-01-15,470
Средний чек в формате Фастфуд,Чеченская Республика,2015-02-15,474
Средний чек в формате Фастфуд,Чеченская Республика,2015-03-15,437
Средний чек в формате Фастфуд,Чеченская Республика,2015-04-15,442
Средний чек в формате Фастфуд,Чеченская Республика,2015-05-15,543
Средний чек в формате Фастфуд,Чеченская Республика,2015-06-15,458
Средний чек в формате Фастфуд,Чеченская Республика,2015-07-15,499
Средний чек в формате Фастфуд,Чеченская Республика,2015-08-15,574
Средний чек в формате Фастфуд,Чеченская Республика,2015-09-15,473
Средний чек в формате Фастфуд,Чеченская Республика,2015-10-15,464
Средний чек в формате Фастфуд,Чеченская Республика,2015-11-15,498
Средний чек в формате Фастфуд,Чеченская Республика,2015-12-15,492
Средний чек в формате Фастфуд,Чеченская Республика,2016-01-15,497
Средний чек в формате Фастфуд,Чеченская Республика,2016-02-15,473
Средний чек в формате Фастфуд,Чеченская Республика,2016-03-15,433
Средний чек в формате Фастфуд,Чеченская Республика,2016-04-15,450
Средний чек в формате Фастфуд,Чеченская Республика,2016-05-15,412
Средний чек в формате Фастфуд,Чеченская Республика,2016-06-15,472
Средний чек в формате Фастфуд,Чеченская Республика,2016-07-15,494
Средний чек в формате Фастфуд,Чеченская Республика,2016-08-15,496
Средний чек в формате Фастфуд,Чеченская Республика,2016-09-15,482
Средний чек в формате Фастфуд,Чеченская Республика,2016-10-15,437
Средний чек в формате Фастфуд,Чеченская Республика,2016-11-15,439
Средний чек в формате Фастфуд,Чеченская Республика,2016-12-15,454
Средний чек в формате Фастфуд,Чеченская Республика,2017-01-15,509
Средний чек в формате Фастфуд,Чеченская Республика,2017-02-15,464
Средний чек в формате Фастфуд,Чеченская Республика,2017-03-15,483
Средний чек в формате Фастфуд,Чеченская Республика,2017-04-15,447
Средний чек в формате Фастфуд,Чеченская Республика,2017-05-15,444
Средний чек в формате Фастфуд,Чеченская Республика,2017-06-15,452
Средний чек в формате Фастфуд,Чеченская Республика,2017-07-15,480
Средний чек в формате Фастфуд,Чеченская Республика,2017-08-15,459
Средний чек в формате Фастфуд,Чеченская Республика,2017-09-15,416
Средний чек в формате Фастфуд,Чеченская Республика,2017-10-15,411
Средний чек в формате Фастфуд,Чеченская Республика,2017-11-15,422
Средний чек в формате Фастфуд,Чеченская Республика,2017-12-15,437
Средний чек в формате Фастфуд,Чеченская Республика,2018-01-15,436
Средний чек в формате Фастфуд,Чеченская Республика,2018-02-15,395
Средний чек в формате Фастфуд,Чеченская Республика,2018-03-15,444
Средний чек в формате Фастфуд,Чеченская Республика,2018-04-15,395
Средний чек в формате Фастфуд,Чеченская Республика,2018-05-15,409
Средний чек в формате Фастфуд,Чеченская Республика,2018-06-15,411
Средний чек в формате Фастфуд,Чеченская Республика,2018-07-15,428
Средний чек в формате Фастфуд,Чеченская Республика,2018-08-15,445
Средний чек в формате Фастфуд,Чеченская Республика,2018-09-15,395
Средний чек в формате Фастфуд,Чеченская Республика,2018-10-15,397
Средний чек в формате Фастфуд,Чеченская Республика,2018-11-15,402
Средний чек в формате Фастфуд,Чувашская Республика,2015-01-15,329
Средний чек в формате Фастфуд,Чувашская Республика,2015-02-15,307
Средний чек в формате Фастфуд,Чувашская Республика,2015-03-15,306
Средний чек в формате Фастфуд,Чувашская Республика,2015-04-15,296
Средний чек в формате Фастфуд,Чувашская Республика,2015-05-15,306
Средний чек в формате Фастфуд,Чувашская Республика,2015-06-15,310
Средний чек в формате Фастфуд,Чувашская Республика,2015-07-15,315
Средний чек в формате Фастфуд,Чувашская Республика,2015-08-15,321
Средний чек в формате Фастфуд,Чувашская Республика,2015-09-15,301
Средний чек в формате Фастфуд,Чувашская Республика,2015-10-15,294
Средний чек в формате Фастфуд,Чувашская Республика,2015-11-15,296
Средний чек в формате Фастфуд,Чувашская Республика,2015-12-15,294
Средний чек в формате Фастфуд,Чувашская Республика,2016-01-15,325
Средний чек в формате Фастфуд,Чувашская Республика,2016-02-15,301
Средний чек в формате Фастфуд,Чувашская Республика,2016-03-15,297
Средний чек в формате Фастфуд,Чувашская Республика,2016-04-15,282
Средний чек в формате Фастфуд,Чувашская Республика,2016-05-15,286
Средний чек в формате Фастфуд,Чувашская Республика,2016-06-15,304
Средний чек в формате Фастфуд,Чувашская Республика,2016-07-15,314
Средний чек в формате Фастфуд,Чувашская Республика,2016-08-15,312
Средний чек в формате Фастфуд,Чувашская Республика,2016-09-15,281
Средний чек в формате Фастфуд,Чувашская Республика,2016-10-15,272
Средний чек в формате Фастфуд,Чувашская Республика,2016-11-15,266
Средний чек в формате Фастфуд,Чувашская Республика,2016-12-15,268
Средний чек в формате Фастфуд,Чувашская Республика,2017-01-15,284
Средний чек в формате Фастфуд,Чувашская Республика,2017-02-15,269
Средний чек в формате Фастфуд,Чувашская Республика,2017-03-15,257
Средний чек в формате Фастфуд,Чувашская Республика,2017-04-15,250
Средний чек в формате Фастфуд,Чувашская Республика,2017-05-15,258
Средний чек в формате Фастфуд,Чувашская Республика,2017-06-15,268
Средний чек в формате Фастфуд,Чувашская Республика,2017-07-15,282
Средний чек в формате Фастфуд,Чувашская Республика,2017-08-15,275
Средний чек в формате Фастфуд,Чувашская Республика,2017-09-15,245
Средний чек в формате Фастфуд,Чувашская Республика,2017-10-15,235
Средний чек в формате Фастфуд,Чувашская Республика,2017-11-15,239
Средний чек в формате Фастфуд,Чувашская Республика,2017-12-15,245
Средний чек в формате Фастфуд,Чувашская Республика,2018-01-15,259
Средний чек в формате Фастфуд,Чувашская Республика,2018-02-15,237
Средний чек в формате Фастфуд,Чувашская Республика,2018-03-15,236
Средний чек в формате Фастфуд,Чувашская Республика,2018-04-15,226
Средний чек в формате Фастфуд,Чувашская Республика,2018-05-15,231
Средний чек в формате Фастфуд,Чувашская Республика,2018-06-15,246
Средний чек в формате Фастфуд,Чувашская Республика,2018-07-15,252
Средний чек в формате Фастфуд,Чувашская Республика,2018-08-15,255
Средний чек в формате Фастфуд,Чувашская Республика,2018-09-15,231
Средний чек в формате Фастфуд,Чувашская Республика,2018-10-15,221
Средний чек в формате Фастфуд,Чувашская Республика,2018-11-15,229
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-01-15,478
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-02-15,427
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-03-15,443
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-04-15,434
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-05-15,453
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-06-15,476
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-07-15,532
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-08-15,516
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-09-15,473
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-10-15,489
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-11-15,463
Средний чек в формате Фастфуд,Чукотский автономный округ,2015-12-15,442
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-01-15,460
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-02-15,430
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-03-15,441
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-04-15,410
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-05-15,458
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-06-15,540
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-07-15,529
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-08-15,532
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-09-15,472
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-10-15,459
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-11-15,492
Средний чек в формате Фастфуд,Чукотский автономный округ,2016-12-15,470
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-01-15,498
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-02-15,470
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-03-15,460
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-04-15,438
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-05-15,467
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-06-15,532
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-07-15,561
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-08-15,567
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-09-15,487
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-10-15,427
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-11-15,397
Средний чек в формате Фастфуд,Чукотский автономный округ,2017-12-15,400
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-01-15,448
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-02-15,387
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-03-15,391
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-04-15,398
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-05-15,459
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-06-15,491
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-07-15,541
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-08-15,519
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-09-15,449
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-10-15,401
Средний чек в формате Фастфуд,Чукотский автономный округ,2018-11-15,389
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-01-15,455
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-02-15,397
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-03-15,399
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-04-15,379
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-05-15,408
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-06-15,428
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-07-15,463
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-08-15,471
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-09-15,386
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-10-15,372
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-11-15,370
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2015-12-15,382
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-01-15,427
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-02-15,364
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-03-15,363
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-04-15,361
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-05-15,385
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-06-15,412
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-07-15,445
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-08-15,464
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-09-15,400
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-10-15,386
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-11-15,397
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2016-12-15,420
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-01-15,466
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-02-15,434
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-03-15,407
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-04-15,411
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-05-15,429
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-06-15,439
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-07-15,477
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-08-15,462
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-09-15,426
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-10-15,385
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-11-15,371
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2017-12-15,386
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-01-15,419
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-02-15,384
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-03-15,387
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-04-15,368
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-05-15,392
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-06-15,432
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-07-15,434
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-08-15,434
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-09-15,391
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-10-15,361
Средний чек в формате Фастфуд,Ямало-Ненецкий автономный округ,2018-11-15,366
Средний чек в формате Фастфуд,Ярославская область,2015-01-15,329
Средний чек в формате Фастфуд,Ярославская область,2015-02-15,312
Средний чек в формате Фастфуд,Ярославская область,2015-03-15,316
Средний чек в формате Фастфуд,Ярославская область,2015-04-15,307
Средний чек в формате Фастфуд,Ярославская область,2015-05-15,317
Средний чек в формате Фастфуд,Ярославская область,2015-06-15,316
Средний чек в формате Фастфуд,Ярославская область,2015-07-15,328
Средний чек в формате Фастфуд,Ярославская область,2015-08-15,332
Средний чек в формате Фастфуд,Ярославская область,2015-09-15,313
Средний чек в формате Фастфуд,Ярославская область,2015-10-15,319
Средний чек в формате Фастфуд,Ярославская область,2015-11-15,324
Средний чек в формате Фастфуд,Ярославская область,2015-12-15,311
Средний чек в формате Фастфуд,Ярославская область,2016-01-15,330
Средний чек в формате Фастфуд,Ярославская область,2016-02-15,311
Средний чек в формате Фастфуд,Ярославская область,2016-03-15,309
Средний чек в формате Фастфуд,Ярославская область,2016-04-15,301
Средний чек в формате Фастфуд,Ярославская область,2016-05-15,307
Средний чек в формате Фастфуд,Ярославская область,2016-06-15,313
Средний чек в формате Фастфуд,Ярославская область,2016-07-15,323
Средний чек в формате Фастфуд,Ярославская область,2016-08-15,330
Средний чек в формате Фастфуд,Ярославская область,2016-09-15,320
Средний чек в формате Фастфуд,Ярославская область,2016-10-15,321
Средний чек в формате Фастфуд,Ярославская область,2016-11-15,324
Средний чек в формате Фастфуд,Ярославская область,2016-12-15,338
Средний чек в формате Фастфуд,Ярославская область,2017-01-15,353
Средний чек в формате Фастфуд,Ярославская область,2017-02-15,340
Средний чек в формате Фастфуд,Ярославская область,2017-03-15,329
Средний чек в формате Фастфуд,Ярославская область,2017-04-15,323
Средний чек в формате Фастфуд,Ярославская область,2017-05-15,325
Средний чек в формате Фастфуд,Ярославская область,2017-06-15,328
Средний чек в формате Фастфуд,Ярославская область,2017-07-15,338
Средний чек в формате Фастфуд,Ярославская область,2017-08-15,330
Средний чек в формате Фастфуд,Ярославская область,2017-09-15,320
Средний чек в формате Фастфуд,Ярославская область,2017-10-15,311
Средний чек в формате Фастфуд,Ярославская область,2017-11-15,316
Средний чек в формате Фастфуд,Ярославская область,2017-12-15,326
Средний чек в формате Фастфуд,Ярославская область,2018-01-15,339
Средний чек в формате Фастфуд,Ярославская область,2018-02-15,324
Средний чек в формате Фастфуд,Ярославская область,2018-03-15,323
Средний чек в формате Фастфуд,Ярославская область,2018-04-15,301
Средний чек в формате Фастфуд,Ярославская область,2018-05-15,300
Средний чек в формате Фастфуд,Ярославская область,2018-06-15,312
Средний чек в формате Фастфуд,Ярославская область,2018-07-15,318
Средний чек в формате Фастфуд,Ярославская область,2018-08-15,319
Средний чек в формате Фастфуд,Ярославская область,2018-09-15,304
Средний чек в формате Фастфуд,Ярославская область,2018-10-15,290
Средний чек в формате Фастфуд,Ярославская область,2018-11-15,300
Средний чек в формате Ресторан,Россия,2015-01-15,760
Средний чек в формате Ресторан,Россия,2015-02-15,712
Средний чек в формате Ресторан,Россия,2015-03-15,693
Средний чек в формате Ресторан,Россия,2015-04-15,661
Средний чек в формате Ресторан,Россия,2015-05-15,694
Средний чек в формате Ресторан,Россия,2015-06-15,675
Средний чек в формате Ресторан,Россия,2015-07-15,687
Средний чек в формате Ресторан,Россия,2015-08-15,696
Средний чек в формате Ресторан,Россия,2015-09-15,644
Средний чек в формате Ресторан,Россия,2015-10-15,647
Средний чек в формате Ресторан,Россия,2015-11-15,652
Средний чек в формате Ресторан,Россия,2015-12-15,661
Средний чек в формате Ресторан,Россия,2016-01-15,712
Средний чек в формате Ресторан,Россия,2016-02-15,667
Средний чек в формате Ресторан,Россия,2016-03-15,649
